frame,landmark,x,y,z,visibility
1,22,-0.23544336318969725,2.1627323627471924,-0.4144536066055297,1.0
1,23,0.19920774936676022,2.0159172534942624,0.16075984954833986,1.0
1,24,-0.19922367095947263,2.066331338882446,-0.16077536344528198,1.0
1,25,0.3613682699203491,1.2133542537689208,-0.15278750896453855,1.0
1,26,-0.25260795593261715,1.4151456356048584,-0.3430177974700927,1.0
1,27,0.07819345772266387,0.47083307504653926,0.1478895592689514,1.0
1,28,-0.5622857666015625,0.5876070857048035,0.053708950281143183,1.0
1,29,-0.009403095245361327,0.3985992908477783,0.17145817279815673,1.0
1,30,-0.5600750255584717,0.5206739902496338,-0.005329428613185882,1.0
1,31,0.030009680986404417,0.3225973963737488,0.028739032745361326,1.0
1,32,-0.5700612545013427,0.47586790323257444,-0.19068774461746216,1.0
2,0,0.419480710029602,3.6641281127929686,-0.8028602600097656,1.0
2,1,0.4729209995269775,3.7094407081604004,-0.7607515525817871,1.0
2,2,0.47151809692382807,3.708394145965576,-0.7261351776123046,1.0
2,3,0.47113203048706054,3.708976650238037,-0.7377502155303954,1.0
2,4,0.42025056838989255,3.7385893821716305,-0.8118681049346923,1.0
2,5,0.4324520874023437,3.73366641998291,-0.842827320098877,1.0
2,6,0.427307653427124,3.7027962684631346,-0.7857227897644042,1.0
2,7,0.5598807477951049,3.657802391052246,-0.40656726837158197,1.0
2,8,0.1525291585922241,3.5963951110839845,-0.5309347343444824,1.0
2,9,0.4815555667877197,3.631117343902588,-0.62752610206604,1.0
2,10,0.3903883123397827,3.555245876312256,-0.7342904663085936,1.0
2,11,0.6235969448089599,3.1971508026123048,0.03678352743387222,1.0
2,12,-0.18820749521255492,3.4529723167419433,-0.09365046501159667,1.0
2,13,0.6955337905883788,2.624132251739502,0.15529672622680665,1.0
2,14,-0.3664815902709961,2.724763011932373,-0.21347021341323852,1.0
2,15,0.6809451484680175,2.0935167789459226,0.14583499789237975,1.0
2,16,-0.38690749168395994,2.255195903778076,-0.4777094936370849,1.0
2,17,0.6508909320831298,1.988076639175415,0.13089240074157713,1.0
2,18,-0.29498121500015256,2.1502397060394287,-0.5898934650421142,1.0
2,19,0.6005345392227173,1.9869315147399902,0.03836315810680389,1.0
2,20,-0.18092963218688965,2.215050458908081,-0.6118401145935057,1.0
2,21,0.6657856464385986,2.024564695358276,0.11293247938156127,1.0
2,22,-0.3245077228546142,2.2498276233673096,-0.5115058422088623,1.0
2,23,0.20948595285415647,2.098417139053345,0.17033743858337402,1.0
2,24,-0.2094835066795349,2.177644872665405,-0.17033497095108033,1.0
2,25,0.22601320981979367,1.0789974689483641,-0.06195908188819885,1.0
2,26,-0.23316267013549802,1.3318792819976806,-0.24415305376052857,1.0
2,27,0.03297662258148193,0.18526053428649902,0.27012608528137205,1.0
2,28,-0.5797998189926147,0.3498870491981506,0.1418085193634033,1.0
2,29,-0.0467721140384674,0.09885196387767792,0.2928628921508789,1.0
2,30,-0.5762462139129638,0.26519300937652585,0.06483267724514008,1.0
2,31,0.017674502134323117,0.025549498200416566,0.1018608033657074,1.0
2,32,-0.5585906267166137,0.22518972158432005,-0.18297624349594113,1.0
3,0,0.4231822872161865,3.6580601692199703,-0.8090105438232421,1.0
3,1,0.47669802188873284,3.703734970092773,-0.7669693851470947,1.0
3,2,0.4752306175231933,3.702561378479004,-0.7323145580291748,1.0
3,3,0.4749106407165527,3.7031750679016113,-0.7439984321594239,1.0
3,4,0.42444571495056155,3.732761478424072,-0.8181952857971191,1.0
3,5,0.4368461036682129,3.7278127670288086,-0.8490899562835693,1.0
3,6,0.4314233207702637,3.6970582008361816,-0.7919096374511718,1.0
3,7,0.5628022098541259,3.652939796447754,-0.41307615280151366,1.0
3,8,0.15638748407363892,3.5915542602539063,-0.5380464935302735,1.0
3,9,0.48453852653503415,3.6255475044250485,-0.633728141784668,1.0
3,10,0.39408310890197756,3.5496554374694824,-0.7406093215942382,1.0
3,11,0.6249001121520995,3.193513870239258,0.030536488294601438,1.0
3,12,-0.18539089679718018,3.4504151344299316,-0.100482759475708,1.0
3,13,0.696796875,2.6179301261901853,0.14889594554901123,1.0
3,14,-0.3647940731048584,2.7211990356445312,-0.21884218454360962,1.0
3,15,0.6834221363067626,2.0837629795074464,0.14084813833236692,1.0
3,16,-0.3899165868759155,2.247709035873413,-0.4807219362258911,1.0
3,17,0.6544238090515136,1.9777188777923582,0.12665998220443725,1.0
3,18,-0.2990881061553955,2.1417609214782716,-0.591825942993164,1.0
3,19,0.6040486192703246,1.9762065410614014,0.033858860135078425,1.0
3,20,-0.1849160599708557,2.2057929039001465,-0.6145045566558838,1.0
3,21,0.668382625579834,2.014440822601318,0.10795183181762695,1.0
3,22,-0.32766062736511226,2.2417526721954344,-0.5148232841491699,1.0
3,23,0.2079651188850403,2.097483015060425,0.17078416585922238,1.0
3,24,-0.20796282291412352,2.178363275527954,-0.17078186988830565,1.0
3,25,0.22581496238708496,1.080723524093628,-0.06678174197673797,1.0
3,26,-0.23156954526901244,1.3375350952148437,-0.25623389482498166,1.0
3,27,0.028327871561050412,0.1864706754684448,0.2573554229736328,1.0
3,28,-0.5783344745635987,0.3535222291946411,0.11566993117332457,1.0
3,29,-0.05171507120132446,0.1001375287771225,0.2790613603591919,1.0
3,30,-0.5744631671905517,0.2686961531639099,0.03740131795406341,1.0
3,31,0.017674502134323117,0.027179226279258728,0.1018608033657074,1.0
3,32,-0.556468162536621,0.22832136154174804,-0.2112094759941101,1.0
4,0,0.42894238471984864,3.651601982116699,-0.8159012031555175,1.0
4,1,0.48231370925903316,3.6975743293762204,-0.7738317203521728,1.0
4,2,0.4807518482208252,3.696280002593994,-0.7391242790222168,1.0
4,3,0.4804789066314697,3.696905994415283,-0.7508834266662597,1.0
4,4,0.4304869937896728,3.726484394073486,-0.8254373359680176,1.0
4,5,0.4431099843978881,3.7214964866638183,-0.8562316703796387,1.0
4,6,0.4373528480529785,3.690863227844238,-0.7989717864990233,1.0
4,7,0.5665661430358886,3.6475049972534177,-0.4194848728179931,1.0
4,8,0.1608264434337616,3.586242198944092,-0.5464397048950195,1.0
4,9,0.4892038106918335,3.6195522308349606,-0.6402886962890624,1.0
4,10,0.399475679397583,3.5436747550964354,-0.7476170539855956,1.0
4,11,0.62603196144104,3.1896157264709473,0.025562205612659452,1.0
4,12,-0.1826327061653137,3.4473541259765623,-0.10869051218032837,1.0
4,13,0.696907124519348,2.612259864807129,0.14558013439178466,1.0
4,14,-0.36304329872131347,2.717415618896484,-0.22502860307693479,1.0
4,15,0.6835561180114745,2.0748833656311034,0.14040778398513792,1.0
4,16,-0.39161337375640864,2.2403316020965574,-0.48344873428344726,1.0
4,17,0.6553225421905516,1.9683481693267821,0.1272284710407257,1.0
4,18,-0.30142838716506953,2.133469247817993,-0.5931797933578491,1.0
4,19,0.6050712490081787,1.9664129734039306,0.03416200876235962,1.0
4,20,-0.18710070848464966,2.196761226654053,-0.6163343811035156,1.0
4,21,0.6686299037933349,2.005215311050415,0.10760657787322998,1.0
4,22,-0.3294093418121337,2.2338219165802,-0.5176940202713013,1.0
4,23,0.20625043630599976,2.096211576461792,0.1719785213470459,1.0
4,24,-0.20624822616577146,2.1787486553192137,-0.17197633266448972,1.0
4,25,0.22630082845687866,1.0826804637908936,-0.07184533953666686,1.0
4,26,-0.22870155572891235,1.3429475784301756,-0.2681746602058411,1.0
4,27,0.022830963134765625,0.18758783340454102,0.24283638954162595,1.0
4,28,-0.5760676002502441,0.35767915248870846,0.0907583999633789,1.0
4,29,-0.05767989635467529,0.10131618082523346,0.26327340602874755,1.0
4,30,-0.5718253326416015,0.27278312444686886,0.011353935599327087,1.0
4,31,0.0098357355594635,0.028894391655921933,0.07293957352638243,1.0
4,32,-0.5528979063034057,0.23227436542510985,-0.23801952838897703,1.0
5,0,0.4356209564208984,3.647430610656738,-0.8217933940887451,1.0
5,1,0.4888413906097412,3.693405246734619,-0.7797962665557862,1.0
5,2,0.48718455791473386,3.6920373916625975,-0.7450302028656005,1.0
5,3,0.4869336318969726,3.692661094665527,-0.7568377590179443,1.0
5,4,0.4373508739471435,3.722375965118408,-0.8317757606506347,1.0
5,5,0.4500662183761596,3.717358875274658,-0.8625661468505859,1.0
5,6,0.44407068729400634,3.6867410659790036,-0.8052114200592041,1.0
5,7,0.5713570404052734,3.6434263229370116,-0.42500305652618403,1.0
5,8,0.16589502453804014,3.5830344200134276,-0.5540519428253173,1.0
5,9,0.495062870979309,3.6154074668884277,-0.6458153343200682,1.0
5,10,0.4055681991577148,3.5398281097412108,-0.7536649417877197,1.0
5,11,0.6280971336364746,3.1861504554748534,0.021347591578960417,1.0
5,12,-0.17841439604759216,3.4454343795776365,-0.11594015836715697,1.0
5,13,0.69642982006073,2.6077423095703125,0.14250178456306456,1.0
5,14,-0.3606787490844726,2.7151554107666014,-0.23053189516067504,1.0
5,15,0.681800365447998,2.0701945781707765,0.1397122550010681,1.0
5,16,-0.39314669609069824,2.236624431610107,-0.4860493183135986,1.0
5,17,0.6535258483886718,1.9638519287109375,0.12719395637512207,1.0
5,18,-0.3037739467620849,2.1293067455291745,-0.594792251586914,1.0
5,19,0.603522777557373,1.9619613647460936,0.0341405725479126,1.0
5,20,-0.18948429107666015,2.1919874668121335,-0.6181320190429688,1.0
5,21,0.6668490886688232,2.0005343914031983,0.10707866549491882,1.0
5,22,-0.33122616291046136,2.229778861999512,-0.5203541278839111,1.0
5,23,0.20520503997802733,2.0946132659912107,0.17302623510360718,1.0
5,24,-0.20520285129547117,2.179270219802856,-0.1730241000652313,1.0
5,25,0.22270482301712036,1.0825623035430907,-0.07453914105892182,1.0
5,26,-0.23164155721664426,1.3466454505920409,-0.2740996599197388,1.0
5,27,0.012930178642272949,0.18788570165634155,0.23586702346801758,1.0
5,28,-0.5844597816467285,0.36391003131866456,0.08107678413391112,1.0
5,29,-0.06819728851318359,0.1018379956483841,0.25566537380218507,1.0
5,30,-0.5805915641784667,0.27929431200027466,0.0013167420029640197,1.0
5,31,0.0098357355594635,0.029429411888122557,0.07293957352638243,1.0
5,32,-0.561866397857666,0.23895946741104124,-0.248080837726593,1.0
6,0,0.44151155948638915,3.6442259788513183,-0.8259091472625731,1.0
6,1,0.4946266365051269,3.6901110649108886,-0.784074239730835,1.0
6,2,0.49286504745483395,3.688704013824463,-0.7492689514160156,1.0
6,3,0.4926421451568603,3.6893311500549313,-0.7611130714416504,1.0
6,4,0.4434288454055786,3.719244575500488,-0.8362705421447754,1.0
6,5,0.45618641853332514,3.71420259475708,-0.8670917415618896,1.0
6,6,0.4499946784973144,3.6835515975952147,-0.8096888637542724,1.0
6,7,0.5757735443115234,3.6401301383972164,-0.42930600643157957,1.0
6,8,0.17075132489204406,3.5808119773864746,-0.5600110816955566,1.0
6,9,0.5003471660614013,3.6121107101440426,-0.6497718715667724,1.0
6,10,0.41093188762664795,3.5369110107421875,-0.7580224800109864,1.0
6,11,0.6300287532806397,3.1829747200012206,0.0179924002289772,1.0
6,12,-0.17365927934646605,3.4442994117736814,-0.12238752365112303,1.0
6,13,0.6947050523757934,2.603868198394775,0.1399810016155243,1.0
6,14,-0.35788787841796876,2.7140908241271973,-0.23683585882186886,1.0
6,15,0.6786777591705321,2.0674338340759277,0.13919437408447263,1.0
6,16,-0.39306438446044917,2.2355122089385984,-0.4904459953308105,1.0
6,17,0.6500901317596435,1.961537218093872,0.12712817788124084,1.0
6,18,-0.3043078136444091,2.1281497478485107,-0.5985534811019897,1.0
6,19,0.6005585289001464,1.9598655223846435,0.034153431057929985,1.0
6,20,-0.18998908281326293,2.190389585494995,-0.6216769123077391,1.0
6,21,0.6637314605712891,1.9979247093200683,0.10672601938247679,1.0
6,22,-0.33142005443572997,2.2285337448120117,-0.5246691799163818,1.0
6,23,0.204433057308197,2.0930468559265134,0.17394316434860227,1.0
6,24,-0.20443086862564083,2.180033540725708,-0.17394102931022645,1.0
6,25,0.21538747787475584,1.0804538011550904,-0.07462380230426788,1.0
6,26,-0.2379856467247009,1.349072027206421,-0.27643223762512203,1.0
6,27,-0.0006717002391815185,0.18686002492904663,0.2338698935508728,1.0
6,28,-0.5996148204803466,0.3700110554695129,0.07802581429481506,1.0
6,29,-0.08242978692054748,0.1010746031999588,0.2533043217658997,1.0
6,30,-0.5965823364257812,0.28576902151107786,-0.0017984989285469053,1.0
6,31,-0.013874262571334839,0.028476646542549132,0.06316282510757446,1.0
6,32,-0.5785266494750976,0.24570329189300535,-0.25105203866958614,1.0
7,0,0.4447057056427001,3.6415852546691894,-0.8246038341522216,1.0
7,1,0.49771439552307123,3.6872769355773922,-0.7828522682189941,1.0
7,2,0.4958743572235107,3.6858598709106443,-0.7480436325073242,1.0
7,3,0.49567754745483394,3.6864529609680172,-0.7599060344696045,1.0
7,4,0.4468686819076538,3.7166164398193358,-0.8351118278503418,1.0
7,5,0.45960505485534664,3.711561584472656,-0.8659507083892822,1.0
7,6,0.4532801055908203,3.680912590026855,-0.8085492897033691,1.0
7,7,0.5778431797027587,3.6370722770690915,-0.4286970806121826,1.0
7,8,0.17351062059402464,3.579147720336914,-0.5602314949035644,1.0
7,9,0.5030860233306884,3.6092654228210446,-0.6486575317382812,1.0
7,10,0.4136989402770996,3.534555530548096,-0.7570641803741455,1.0
7,11,0.6302961158752441,3.179831027984619,0.01771896243095398,1.0
7,12,-0.17068714499473572,3.443289470672607,-0.12367854595184324,1.0
7,13,0.6920346879959106,2.6005019187927245,0.13867681503295898,1.0
7,14,-0.3572055029869079,2.7133320808410644,-0.23839018821716307,1.0
7,15,0.6738244628906249,2.066261386871338,0.13832812786102294,1.0
7,16,-0.3946519947052002,2.2351544380187987,-0.4910607147216796,1.0
7,17,0.6446312141418457,1.9610119342803953,0.12625910997390746,1.0
7,18,-0.30643246650695793,2.1278167247772215,-0.5986670780181884,1.0
7,19,0.5954018211364746,1.9596603870391844,0.03376842141151428,1.0
7,20,-0.19213259696960447,2.1895949363708493,-0.6215894508361817,1.0
7,21,0.6587568855285644,1.9970181941986083,0.10610887527465819,1.0
7,22,-0.3333291435241699,2.228075551986694,-0.5251733922958374,1.0
7,23,0.20405437231063842,2.0909538745880125,0.1739869379997253,1.0
7,24,-0.20405226945877075,2.1802456855773924,-0.173984899520874,1.0
7,25,0.20910769701004028,1.0782612562179565,-0.07706140995025633,1.0
7,26,-0.24488742113113401,1.3506850719451904,-0.27784666299819943,1.0
7,27,-0.013495126962661742,0.18609681129455566,0.2301308512687683,1.0
7,28,-0.6145881557464599,0.37616257667541503,0.07838709175586699,1.0
7,29,-0.09595807671546935,0.10064696967601776,0.24934926509857175,1.0
7,30,-0.6123913192749023,0.29238860607147216,-0.0012723031640052794,1.0
7,31,-0.013874262571334839,0.027749553322792053,0.06316282510757446,1.0
7,32,-0.5957364320755004,0.25276200771331786,-0.24997409105300902,1.0
8,0,0.44362153530120846,3.6383957862854004,-0.8095590877532959,1.0
8,1,0.4964269351959228,3.683886909484863,-0.7675483989715576,1.0
8,2,0.49446042537689205,3.6824973106384276,-0.7328660202026367,1.0
8,3,0.4943567419052124,3.683012294769287,-0.7447363185882568,1.0
8,4,0.4462172269821167,3.713484477996826,-0.8195273780822753,1.0
8,5,0.4589337730407715,3.708423900604248,-0.8502449798583984,1.0
8,6,0.4523864364624023,3.6778767585754393,-0.7931037139892577,1.0
8,7,0.5755541610717773,3.633639621734619,-0.41538311004638667,1.0
8,8,0.17304964542388915,3.577116107940674,-0.5469572639465332,1.0
8,9,0.5012734508514404,3.6060519218444824,-0.6345556354522705,1.0
8,10,0.41232560634613036,3.531752872467041,-0.7427839279174805,1.0
8,11,0.6263764858245849,3.1765122413635254,0.026184003353118893,1.0
8,12,-0.17124861717224119,3.4424383163452146,-0.11432274341583251,1.0
8,13,0.6857308530807494,2.597490406036377,0.1435254442691803,1.0
8,14,-0.36064433097839355,2.7135755538940427,-0.23174579858779906,1.0
8,15,0.6642964839935303,2.0648230075836183,0.14202136874198912,1.0
8,16,-0.3990359258651733,2.234899091720581,-0.4850475883483886,1.0
8,17,0.6343678379058837,1.9600021362304687,0.12949381113052366,1.0
8,18,-0.3110660362243652,2.127479410171509,-0.5918896293640137,1.0
8,19,0.585476746559143,1.9586836338043212,0.03816617131233215,1.0
8,20,-0.19664488792419432,2.188520908355713,-0.6142462062835693,1.0
8,21,0.649072265625,1.9956966876983642,0.1102133524417877,1.0
8,22,-0.33789353370666503,2.2276421070098875,-0.5187578487396239,1.0
8,23,0.2037602090835571,2.087806177139282,0.17303853034973143,1.0
8,24,-0.20375844955444336,2.1795809268951416,-0.17303681373596191,1.0
8,25,0.20595743179321288,1.0748168706893921,-0.0815594583749771,1.0
8,26,-0.2526731657981872,1.3521944046020506,-0.28319488048553465,1.0
8,27,-0.023743236064910887,0.18463075160980225,0.2225796604156494,1.0
8,28,-0.6322418117523193,0.38312612771987914,0.07084266543388366,1.0
8,29,-0.1068876278400421,0.09954774677753449,0.24134902954101561,1.0
8,30,-0.6308392524719239,0.2999428868293762,-0.008777963519096373,1.0
8,31,-0.03895460128784179,0.026196643710136414,0.05149629950523376,1.0
8,32,-0.6161952924728393,0.26055647134780885,-0.25662487506866455,1.0
9,0,0.4439699649810791,3.636249160766601,-0.7880336952209472,1.0
9,1,0.49645268440246576,3.681692790985107,-0.745791778564453,1.0
9,2,0.4943117237091064,3.680324077606201,-0.7113336753845214,1.0
9,3,0.4943550252914429,3.680778980255127,-0.7231923007965088,1.0
9,4,0.4471864700317383,3.7114359855651853,-0.7972300243377685,1.0
9,5,0.45998631477355956,3.706377410888672,-0.8277387142181396,1.0
9,6,0.453033127784729,3.6759055137634276,-0.7710074615478515,1.0
9,7,0.5745437622070312,3.631636619567871,-0.39691710948944087,1.0
9,8,0.17489273071289063,3.5760340690612793,-0.5278248739242554,1.0
9,9,0.5007937431335449,3.603962802886963,-0.6144582939147949,1.0
9,10,0.4126936912536621,3.529823398590088,-0.722263011932373,1.0
9,11,0.6229917526245117,3.174203968048096,0.038096114695072174,1.0
9,12,-0.16920167326927185,3.4429658889770507,-0.10087526321411132,1.0
9,13,0.6807464504241942,2.5949838638305662,0.14923742294311523,1.0
9,14,-0.3621372270584106,2.7150710105895994,-0.22355328083038328,1.0
9,15,0.6565039157867432,2.0628024101257325,0.14514278411865233,1.0
9,16,-0.4015777587890625,2.236050510406494,-0.47953609943389885,1.0
9,17,0.6259488773345947,1.9581118583679198,0.13173120260238647,1.0
9,18,-0.3136601185798645,2.12863655090332,-0.58581946849823,1.0
9,19,0.5773799085617065,1.956813097000122,0.04175876498222351,1.0
9,20,-0.19895424842834472,2.188991832733154,-0.6072949504852294,1.0
9,21,0.6410784244537353,1.9936735153198242,0.11369373321533202,1.0
9,22,-0.34054879188537596,2.2286640644073485,-0.5127677249908447,1.0
9,23,0.20250075101852413,2.0854810237884522,0.17201311111450196,1.0
9,24,-0.2024993133544922,2.1801538467407227,-0.17201165199279783,1.0
9,25,0.2022884702682495,1.072366976737976,-0.08711370706558226,1.0
9,26,-0.2598313593864441,1.35498046875,-0.29061940670013425,1.0
9,27,-0.03478191018104553,0.18416354656219483,0.21224259853363037,1.0
9,28,-0.6499009609222411,0.3902058362960815,0.05810701131820679,1.0
9,29,-0.11845419287681579,0.09950796067714691,0.23035156488418576,1.0
9,30,-0.6490018844604492,0.3075082182884216,-0.021488407552242277,1.0
9,31,-0.03895460128784179,0.02595202624797821,0.05149629950523376,1.0
9,32,-0.6353332185745239,0.26785812377929685,-0.26755157232284543,1.0
10,0,0.44677079200744624,3.634616947174072,-0.7691128349304198,1.0
10,1,0.49901507377624504,3.6800637245178223,-0.7264997005462647,1.0
10,2,0.4967195320129394,3.6787150382995604,-0.6922410249710083,1.0
10,3,0.4969157409667968,3.6791645050048825,-0.7040956592559814,1.0
10,4,0.4504591083526611,3.7098755836486816,-0.7776610565185547,1.0
10,5,0.46345923900604247,3.7048321723937985,-0.807995080947876,1.0
10,6,0.4560279321670532,3.6744137763977047,-0.7515738487243652,1.0
10,7,0.5759513854980468,3.6302621841430662,-0.37966415405273435,1.0
10,8,0.1779658234119415,3.575207805633545,-0.5104766464233398,1.0
10,9,0.5027062654495239,3.602455902099609,-0.5963909339904785,1.0
10,10,0.41528470516204835,3.52831392288208,-0.7040850591659545,1.0
10,11,0.6217765617370605,3.1726741790771484,0.050035042762756346,1.0
10,12,-0.16703341841697691,3.444000434875488,-0.08792033314704893,1.0
10,13,0.6794273614883423,2.5929874420166015,0.15502108097076414,1.0
10,14,-0.36301930904388424,2.718683910369873,-0.21640542984008787,1.0
10,15,0.653785057067871,2.0601778507232664,0.14706618547439573,1.0
10,16,-0.4024092864990234,2.2420509338378904,-0.47652297019958495,1.0
10,17,0.6231891632080078,1.9553093433380127,0.13267802238464355,1.0
10,18,-0.3141431093215942,2.135316038131714,-0.5827189207077026,1.0
10,19,0.574781470298767,1.9540566444396972,0.04364863336086273,1.0
10,20,-0.19883820533752442,2.195557451248169,-0.6034288787841796,1.0
10,21,0.638204984664917,1.9910166263580322,0.11576938748359679,1.0
10,22,-0.34127908229827875,2.234851026535034,-0.5094413566589355,1.0
10,23,0.20134325981140136,2.084090566635132,0.17154205083847043,1.0
10,24,-0.20134201526641846,2.18110613822937,-0.17154072046279908,1.0
10,25,0.2006564426422119,1.07117657661438,-0.09242377281188964,1.0
10,26,-0.26474608898162844,1.3578985691070555,-0.29984390974044794,1.0
10,27,-0.042649751901626586,0.1840851902961731,0.20132813215255735,1.0
10,28,-0.6624766159057617,0.3949264168739319,0.039030531942844386,1.0
10,29,-0.12677159428596496,0.09971159398555755,0.21865123271942136,1.0
10,30,-0.6615376281738281,0.3124764204025268,-0.04112117439508438,1.0
10,31,-0.05523944020271301,0.02626795470714569,0.03184759497642517,1.0
10,32,-0.6471207332611083,0.27282525300979615,-0.2863862586021423,1.0
11,0,0.4509598445892333,3.6328248023986816,-0.7570047855377197,1.0
11,1,0.5030524635314941,3.6782601356506346,-0.7141060066223144,1.0
11,2,0.5006822061538696,3.6769200325012203,-0.6799822998046875,1.0
11,3,0.5010013675689697,3.6774044036865234,-0.6918445301055908,1.0
11,4,0.4548735523223877,3.7080954551696776,-0.7652047920227051,1.0
11,5,0.468049635887146,3.7030703544616697,-0.7954491233825682,1.0
11,6,0.46025556564331055,3.6726862907409665,-0.7391894245147704,1.0
11,7,0.5792061710357665,3.6286345481872555,-0.36817305564880365,1.0
11,8,0.18163619041442872,3.5740714073181152,-0.49893945693969727,1.0
11,9,0.506356987953186,3.6007395744323727,-0.5846345329284667,1.0
11,10,0.419150390625,3.526595306396484,-0.6923911428451537,1.0
11,11,0.6229854869842529,3.1708963394165037,0.058429627418518065,1.0
11,12,-0.16404080271720886,3.4444931030273436,-0.07850119292736052,1.0
11,13,0.6805139780044556,2.5902657508850098,0.15895684719085693,1.0
11,14,-0.3632196807861328,2.722414684295654,-0.21136894941329956,1.0
11,15,0.6541167068481445,2.055912637710571,0.14785526990890502,1.0
11,16,-0.4022126483917236,2.249832201004028,-0.4753309535980224,1.0
11,17,0.6236931610107422,1.9506527423858642,0.1327734875679016,1.0
11,18,-0.3135397410392761,2.1440571784973144,-0.5818319034576416,1.0
11,19,0.575350227355957,1.9494937419891356,0.04422482550144195,1.0
11,20,-0.1974984097480774,2.2045565128326414,-0.6020929241180419,1.0
11,21,0.6383588790893554,1.9867060661315916,0.116566743850708,1.0
11,22,-0.3408982944488525,2.2429786205291746,-0.5081130409240723,1.0
11,23,0.20079068183898924,2.0829246997833253,0.17139373540878297,1.0
11,24,-0.20078943729400633,2.1819530010223387,-0.17139246940612793,1.0
11,25,0.20112507820129394,1.0700946807861327,-0.09648949742317199,1.0
11,26,-0.2704790425300598,1.360403823852539,-0.30979145050048823,1.0
11,27,-0.04548291563987732,0.1829080581665039,0.1925689172744751,1.0
11,28,-0.6744252777099609,0.3982174515724182,0.018598134219646453,1.0
